p_elec_hp,p_heat_hp,python_schicht_1,python_schicht_2,python_schicht_3,python_mittel,TRNSYS_schicht_1,TRNSYS_schicht_2,TRNSYS_schicht_3,TRNSYS_mittel
2.759023139644481,5.242143965324513,63.691244936158576,61.62530335705884,58.551878131218515,61.28947547481198,61.232616828235535,56.77996947367381,52.85496065023504,56.95584898404813
0.0,0.0,61.97243134859753,59.367594157947416,55.94147975634497,59.09383508762997,62.45760221250105,58.77155459080623,53.56980248226707,58.26631976185812
0.0,0.0,60.25226275922906,57.324453470156996,53.84113764631326,57.1392846252331,61.54159041331172,57.73079344262728,52.985508367113965,57.41929740768432
0.0,0.0,58.93287505303017,55.84568495183317,52.37716841318934,55.718576139350894,59.622932122865166,55.65463218319663,52.06085890331855,55.77947440312678
0.0,0.0,57.82981183413453,54.65368887223285,51.210865218802574,54.56478864172332,61.16521208073292,57.282539678576775,53.245427468236265,57.23105974251532
0.0,0.0,56.93436011549041,53.70814409844917,50.287937929782515,53.64348071457403,61.93467236529354,57.9040551531411,52.80594799368172,57.54822517070545
0.0,0.0,55.986809136571694,52.72468236320753,49.32587154566386,52.67912101514769,62.68466778365316,59.2568516207092,54.85197039104373,58.93116326513536
5.333783603746455,9.600810486743619,60.595231623952216,56.72940850203612,53.190481515368724,56.83837388045236,62.938653263646486,59.76517363509457,55.42417471652039,59.37600053842048
0.0,0.0,59.34491187152835,55.605728636454835,52.23227395738853,55.727638155123906,61.81390095378192,58.03085966380764,51.72429874789398,57.189686455161194
0.0,0.0,57.86884405829355,54.262461632786795,50.9703007603011,54.36720215046048,60.14061630804559,55.21764351672934,46.87939354702521,54.07921779060004
0.0,0.0,55.9473204644695,52.46228441759783,49.18998506943625,52.53319665050119,57.53573726549247,51.998929635011,46.56628166739458,52.033649522632686
0.0,0.0,53.6234271794202,50.22145840947976,46.93530363059952,50.26006307316649,58.99277060481441,53.794887952992816,50.83309510501059,54.54025122093928
0.0,0.0,51.449158921351106,48.08830371588937,44.78496073755721,48.1074744582659,61.56541640309819,57.157720751507085,52.25363347768084,56.99225687742871
0.0,0.0,49.38247400796326,46.04116116238801,42.72516405670205,46.04959974235111,62.65916272945338,58.98243205994721,53.45190821303631,58.364501000812304
0.0,0.0,47.459016017110294,44.12659351067435,40.802862565596016,44.12949069779355,61.76662654509826,58.06490176772207,53.6048932478476,57.81214052022265
0.0,0.0,45.649642028059475,42.321229677364975,38.99307707821678,42.321316261213745,62.04009510582412,58.421039398582806,53.99447558362991,58.15187002934561
0.0,0.0,43.93577801333527,40.609182238499464,37.27860691924137,40.60785572369203,63.19195625011504,60.01343024172716,54.20532249316214,59.136902995001456
-0.0,-0.0,42.24808401033803,38.92225910608293,35.59033508703765,38.920226067819534,62.44791231724757,58.79257914412429,52.818508788505056,58.01966674995898
8.993576852718677,18.70663985365485,53.52523567658326,46.25444767084297,41.98981669911006,47.256500015512096,62.51196087222952,58.95860864976261,54.612811249177525,58.69446025705656
6.598537798504573,13.856929376859604,58.566364052182955,52.24631917918796,47.95522405715584,52.92263576284225,62.00340445571626,58.553674230854234,54.2524151724963,58.26983128635559
4.892123316810296,10.273458965301622,61.0496919006574,56.284073025679284,52.363087343578954,56.56561742330521,59.98205935301032,56.19069309873731,51.95731804222032,56.043356831322654
3.772308663366552,7.884125106436094,62.387895061343364,58.84587360475135,55.30209779599736,58.845288820697355,57.779872689977765,53.986798564761855,50.52521702906703,54.09729609460222
3.1009353992266218,6.387926922406841,63.143634367418855,60.41490117723132,57.142502846733684,60.23367946379462,55.60867707677991,52.18638415797516,49.58419024395289,52.45975049290265
2.738891630959439,5.477783261918878,63.58802101848694,61.36596479475656,58.26202899476498,61.07200493600283,58.433422660116406,53.95134086140188,50.662256029094365,54.349006516870894
2.563672515500395,4.896614504605755,63.87068706972281,61.97097132614556,58.976898139578964,61.606185511815774,58.719372525753485,53.787998336812635,49.52635310675193,54.011241323106006
0.0,0.0,62.390147711037095,59.92440294963047,56.5111991706918,59.608583277119784,59.8291785076591,54.937492475320674,50.255340239224175,55.00733707406798
0.0,0.0,60.90009662752685,58.07865054846711,54.57746572590292,57.852070967298964,62.19840262669128,58.23929938671368,54.37203676830022,58.269912927235055
0.0,0.0,59.77165023274092,56.76816902667029,53.270889452428605,56.603569570613274,63.42390877336474,60.69954712339614,56.7967327427221,60.30672954649432
0.0,0.0,58.8527017698006,55.74432919455081,52.26893652246468,55.62198916227203,64.1532216651345,62.262739129767766,58.11898031174833,61.5116470355502
-0.0,-0.0,58.086932322363594,54.91461636972951,51.462129411741515,54.82122603461155,64.11450568342129,62.1715544781932,57.71462136979308,61.33356051046919
0.0,0.0,57.267742831947025,54.04647852415974,50.61801270841028,53.97741135483901,64.2376823109814,62.492633505873485,58.73441288334897,61.82157623340129
5.235175870597421,8.690391945191719,61.25072270139728,57.74073721403696,54.310345782042205,57.767268565825475,64.19276072792435,62.37686769951636,57.95436417031068,61.50799753258379
0.0,0.0,60.20590012851079,56.732452429908584,53.36704978727995,56.76846744856645,63.53367049763926,60.82824470629654,54.58114910623438,59.64768810339007
0.0,0.0,58.90805056785161,55.47727199183229,52.14874453257893,55.511355697420946,62.41523292146872,58.77470038981244,52.98138200852083,58.05710510660066
0.0,0.0,57.179506893715796,53.79043383538693,50.47540687735394,53.815115868818886,60.612439757528975,56.42763919715816,51.638117053742015,56.22606533614305
0.0,0.0,55.07603476588856,51.717326478504496,48.40086902418078,51.731410089524616,61.123977268215626,56.644479769685034,50.50976465744497,56.09274056511521
0.0,0.0,53.08640643627939,49.74404850771777,46.42263074724763,49.751028563748264,60.143590396595776,54.71886925200219,46.64939001056231,53.837283219720085
0.0,0.0,51.205157223108834,47.87126163342111,44.54549501793958,47.873971291489845,60.521428925596446,55.1184878499883,49.54469662518559,55.06153780025678
